id,area_kmsq,platform,datetime,eo:cloud_cover,annotated_sites
20190711_125554_104b_3B_Analytic,190.1049383,PlanetScope-104b,2019-07-11T12:55:54Z,0,
20190714_124002_1003_3B_Analytic,222.0790302,PlanetScope-1003,2019-07-14T12:40:02Z,0,
20190714_124003_1003_3B_Analytic,222.185309,PlanetScope-1003,2019-07-14T12:40:03Z,0,
20190714_124207_1001_3B_Analytic,219.7432302,PlanetScope-1001,2019-07-14T12:42:07Z,0,
20190714_125238_1005_3B_Analytic,226.0066657,PlanetScope-1005,2019-07-14T12:52:38Z,0,
20190714_125239_1005_3B_Analytic,226.0633726,PlanetScope-1005,2019-07-14T12:52:39Z,0,
20190714_125822_0f4e_3B_Analytic,223.6181451,PlanetScope-0f4e,2019-07-14T12:58:22Z,0,
20190714_125823_0f4e_3B_Analytic,223.7417493,PlanetScope-0f4e,2019-07-14T12:58:23Z,0,
20190718_125038_1024_3B_AnalyticMS,225.1814945,PlanetScope-1024,2019-07-18T12:50:38Z,8,
20190718_125039_1024_3B_AnalyticMS,225.3314468,PlanetScope-1024,2019-07-18T12:50:39Z,7,
20190718_125040_1024_3B_AnalyticMS,225.5394511,PlanetScope-1024,2019-07-18T12:50:40Z,4,
20190718_125041_1024_3B_AnalyticMS,225.5498951,PlanetScope-1024,2019-07-18T12:50:41Z,0,
20190718_125436_1005_3B_AnalyticMS,226.9672057,PlanetScope-1005,2019-07-18T12:54:36Z,0,
20190718_125437_1005_3B_AnalyticMS,227.0410307,PlanetScope-1005,2019-07-18T12:54:37Z,0,
20190718_125438_1005_3B_AnalyticMS,227.0255197,PlanetScope-1005,2019-07-18T12:54:38Z,0,
20190718_125439_1005_3B_AnalyticMS,226.9226094,PlanetScope-1005,2019-07-18T12:54:39Z,0,
20190718_125440_1005_3B_AnalyticMS,226.8317683,PlanetScope-1005,2019-07-18T12:54:40Z,1,
20190718_125614_1054_3B_AnalyticMS,191.6910004,PlanetScope-1054,2019-07-18T12:56:14Z,1,
20190718_125615_1054_3B_AnalyticMS,191.6527619,PlanetScope-1054,2019-07-18T12:56:15Z,0,
20190718_125616_1_1054_3B_AnalyticMS,191.5185173,PlanetScope-1054,2019-07-18T12:56:16Z,0,
20190718_125616_1054_3B_AnalyticMS,191.7389446,PlanetScope-1054,2019-07-18T12:56:16Z,0,
20190718_143128_1054_3B_AnalyticMS,185.8451847,PlanetScope-1054,2019-07-18T14:31:28Z,0,
20190718_143129_1054_3B_AnalyticMS,185.8067263,PlanetScope-1054,2019-07-18T14:31:29Z,0,
20190718_143130_1054_3B_AnalyticMS,185.760666,PlanetScope-1054,2019-07-18T14:31:30Z,0,
20190718_143131_1054_3B_AnalyticMS,185.5952203,PlanetScope-1054,2019-07-18T14:31:31Z,0,
20190718_143653_101e_3B_AnalyticMS,217.6477196,PlanetScope-101e,2019-07-18T14:36:53Z,0,
20190718_143654_101e_3B_AnalyticMS,217.9604757,PlanetScope-101e,2019-07-18T14:36:54Z,0,
20190718_143655_101e_3B_AnalyticMS,218.6510288,PlanetScope-101e,2019-07-18T14:36:55Z,0,
20190718_143656_101e_3B_AnalyticMS,219.0436897,PlanetScope-101e,2019-07-18T14:36:56Z,0,
20190720_124145_0f52_3B_Analytic,223.9496879,PlanetScope-0f52,2019-07-20T12:41:45Z,3,
20190720_125507_0f17_3B_Analytic,225.7006439,PlanetScope-0f17,2019-07-20T12:55:07Z,20,
20190720_125740_0f21_3B_Analytic,186.9495551,PlanetScope-0f21,2019-07-20T12:57:40Z,0,
20190723_124249_101e_3B_Analytic,221.8323844,PlanetScope-101e,2019-07-23T12:42:49Z,0,
20190723_125720_1013_3B_Analytic,220.6737471,PlanetScope-1013,2019-07-23T12:57:20Z,2,
20190723_125721_1013_3B_Analytic,220.7194159,PlanetScope-1013,2019-07-23T12:57:21Z,0,
20190726_124302_0f24_3B_Analytic,180.4540324,PlanetScope-0f24,2019-07-26T12:43:02Z,2,
20190726_124649_0e20_3B_Analytic,211.9827784,PlanetScope-0e20,2019-07-26T12:46:49Z,15,
20190726_124650_0e20_3B_Analytic,211.7640933,PlanetScope-0e20,2019-07-26T12:46:50Z,45,
20190726_125310_1025_3B_Analytic,222.8624835,PlanetScope-1025,2019-07-26T12:53:10Z,0,
20190726_125311_1025_3B_Analytic,222.6669296,PlanetScope-1025,2019-07-26T12:53:11Z,0,
20190729_124308_103d_3B_AnalyticMS,221.7574701,PlanetScope-103d,2019-07-29T12:43:08Z,13,
20190729_124309_103d_3B_AnalyticMS,221.7283596,PlanetScope-103d,2019-07-29T12:43:09Z,2,
20190729_124309_103d_3B_Analytic,221.7299292,PlanetScope-103d,2019-07-29T12:43:09Z,2,
20190729_124408_0f3d_3B_AnalyticMS,181.5584096,PlanetScope-0f3d,2019-07-29T12:44:08Z,26,
20190729_124408_0f3d_3B_Analytic,181.5591476,PlanetScope-0f3d,2019-07-29T12:44:08Z,26,
20190729_124409_0f3d_3B_AnalyticMS,181.6446517,PlanetScope-0f3d,2019-07-29T12:44:09Z,14,
20190729_124409_0f15_3B_AnalyticMS,225.4556089,PlanetScope-0f15,2019-07-29T12:44:09Z,12,
20190729_124410_0f15_3B_AnalyticMS,225.4858677,PlanetScope-0f15,2019-07-29T12:44:10Z,10,
20190729_124411_0f15_3B_AnalyticMS,225.5711027,PlanetScope-0f15,2019-07-29T12:44:11Z,7,
20190729_124412_0f15_3B_AnalyticMS,225.735652,PlanetScope-0f15,2019-07-29T12:44:12Z,2,
20190729_124907_0e0f_3B_AnalyticMS,208.332982,PlanetScope-0e0f,2019-07-29T12:49:07Z,0,
20190729_124908_0e0f_3B_AnalyticMS,208.373001,PlanetScope-0e0f,2019-07-29T12:49:08Z,0,
20190729_124908_0e0f_3B_Analytic,208.3813213,PlanetScope-0e0f,2019-07-29T12:49:08Z,0,
20190729_124909_0e0f_3B_AnalyticMS,208.4427178,PlanetScope-0e0f,2019-07-29T12:49:09Z,0,
20190729_124909_0e0f_3B_Analytic,208.4546466,PlanetScope-0e0f,2019-07-29T12:49:09Z,0,
20190729_124910_0e0f_3B_AnalyticMS,208.4592563,PlanetScope-0e0f,2019-07-29T12:49:10Z,0,
20190729_124911_0e0f_3B_AnalyticMS,208.4321164,PlanetScope-0e0f,2019-07-29T12:49:11Z,0,
20190729_125319_1008_3B_AnalyticMS,223.8485103,PlanetScope-1008,2019-07-29T12:53:19Z,0,
20190729_125320_1008_3B_AnalyticMS,223.9703575,PlanetScope-1008,2019-07-29T12:53:20Z,0,
20190729_125321_1008_3B_AnalyticMS,224.0329674,PlanetScope-1008,2019-07-29T12:53:21Z,0,
20190729_125321_1008_3B_Analytic,224.038837,PlanetScope-1008,2019-07-29T12:53:21Z,0,
20190729_125322_1008_3B_AnalyticMS,223.9044023,PlanetScope-1008,2019-07-29T12:53:22Z,0,
20190729_125323_1008_3B_AnalyticMS,224.0157753,PlanetScope-1008,2019-07-29T12:53:23Z,0,
20190729_125407_104e_3B_AnalyticMS,187.843834,PlanetScope-104e,2019-07-29T12:54:07Z,1,
20190729_125408_104e_3B_AnalyticMS,187.8338619,PlanetScope-104e,2019-07-29T12:54:08Z,0,
20190729_125409_104e_3B_AnalyticMS,187.8260792,PlanetScope-104e,2019-07-29T12:54:09Z,0,
20190729_130812_75_1061_3B_AnalyticMS,431.1456911,PlanetScope-1061,2019-07-29T13:08:12Z,15,
20190729_130814_77_1061_3B_AnalyticMS,431.0158494,PlanetScope-1061,2019-07-29T13:08:14Z,2,
20190729_142922_1_104e_3B_AnalyticMS,181.0616376,PlanetScope-104e,2019-07-29T14:29:22Z,0,
20190729_142922_104e_3B_AnalyticMS,181.2001777,PlanetScope-104e,2019-07-29T14:29:22Z,0,
20190729_142923_104e_3B_AnalyticMS,180.7576491,PlanetScope-104e,2019-07-29T14:29:23Z,0,
20190801_125710_104a_3B_Analytic,183.0811661,PlanetScope-104a,2019-08-01T12:57:10Z,0,
20190807_123924_1052_3B_Analytic,182.3044649,PlanetScope-1052,2019-08-07T12:39:24Z,0,
20190807_123925_1052_3B_Analytic,182.2327731,PlanetScope-1052,2019-08-07T12:39:25Z,0,
20190807_124400_100c_3B_Analytic,218.8389058,PlanetScope-100c,2019-08-07T12:44:00Z,0,
20190807_125148_0f2b_3B_Analytic,181.6381707,PlanetScope-0f2b,2019-08-07T12:51:48Z,0,
20190807_125149_0f2b_3B_Analytic,181.5869677,PlanetScope-0f2b,2019-08-07T12:51:49Z,3,
20190807_125552_0f49_3B_Analytic,180.3194904,PlanetScope-0f49,2019-08-07T12:55:52Z,0,
20190809_124142_1013_3B_AnalyticMS,220.6627009,PlanetScope-1013,2019-08-09T12:41:42Z,0,
20190809_124143_1013_3B_AnalyticMS,220.6303904,PlanetScope-1013,2019-08-09T12:41:43Z,0,
20190809_124146_1049_3B_AnalyticMS,180.6473861,PlanetScope-1049,2019-08-09T12:41:46Z,0,
20190809_124147_1049_3B_AnalyticMS,180.6375783,PlanetScope-1049,2019-08-09T12:41:47Z,0,
20190809_124246_1004_3B_AnalyticMS,223.3570248,PlanetScope-1004,2019-08-09T12:42:46Z,0,
20190809_124247_1004_3B_AnalyticMS,223.1557241,PlanetScope-1004,2019-08-09T12:42:47Z,0,
20190809_125458_0f34_3B_AnalyticMS,218.406801,PlanetScope-0f34,2019-08-09T12:54:58Z,0,
20190809_125459_0f34_3B_AnalyticMS,218.5407434,PlanetScope-0f34,2019-08-09T12:54:59Z,0,
20190809_125500_0f34_3B_AnalyticMS,218.5760171,PlanetScope-0f34,2019-08-09T12:55:00Z,0,
20190809_125501_0f34_3B_AnalyticMS,218.5737648,PlanetScope-0f34,2019-08-09T12:55:01Z,0,
20190809_125502_0f34_3B_AnalyticMS,218.5920953,PlanetScope-0f34,2019-08-09T12:55:02Z,0,
20190809_130912_62_1066_3B_AnalyticMS,430.568498,PlanetScope-1066,2019-08-09T13:09:12Z,0,
20190809_130914_64_1066_3B_AnalyticMS,430.9238064,PlanetScope-1066,2019-08-09T13:09:14Z,0,
20190809_130916_66_1066_3B_AnalyticMS,431.0968518,PlanetScope-1066,2019-08-09T13:09:16Z,0,
20190809_142805_06_106a_3B_AnalyticMS,485.2160395,PlanetScope-106a,2019-08-09T14:28:05Z,0,
20190809_142807_14_106a_3B_AnalyticMS,485.1205157,PlanetScope-106a,2019-08-09T14:28:07Z,0,
20190810_124212_0f49_3B_Analytic,178.294675,PlanetScope-0f49,2019-08-10T12:42:12Z,0,
20190810_124213_0f49_3B_Analytic,178.3023271,PlanetScope-0f49,2019-08-10T12:42:13Z,0,
20190810_124337_103d_3B_Analytic,220.6873245,PlanetScope-103d,2019-08-10T12:43:37Z,0,
20190810_125344_1014_3B_Analytic,219.5408327,PlanetScope-1014,2019-08-10T12:53:44Z,0,
20190810_125345_1014_3B_Analytic,219.5827759,PlanetScope-1014,2019-08-10T12:53:45Z,10,
20190810_125940_1105_3B_Analytic,223.4128348,PlanetScope-1105,2019-08-10T12:59:40Z,0,
20190810_125941_1105_3B_Analytic,223.3916303,PlanetScope-1105,2019-08-10T12:59:41Z,0,
20190813_124034_0f21_3B_Analytic,181.6164459,PlanetScope-0f21,2019-08-13T12:40:34Z,0,
20190813_124220_1040_3B_Analytic,221.2780179,PlanetScope-1040,2019-08-13T12:42:20Z,0,
20190813_125350_0f3c_3B_Analytic,177.4678543,PlanetScope-0f3c,2019-08-13T12:53:50Z,53,
20190813_125351_0f3c_3B_Analytic,177.3766082,PlanetScope-0f3c,2019-08-13T12:53:51Z,1,
20190813_125648_0f34_3B_Analytic,220.3608298,PlanetScope-0f34,2019-08-13T12:56:48Z,35,
20190816_124418_1005_3B_Analytic,223.5741836,PlanetScope-1005,2019-08-16T12:44:18Z,6,
20190816_124419_1005_3B_Analytic,223.5606894,PlanetScope-1005,2019-08-16T12:44:19Z,8,
20190816_125359_1038_3B_Analytic,206.303099,PlanetScope-1038,2019-08-16T12:53:59Z,40,
20190816_125400_1038_3B_Analytic,206.2313621,PlanetScope-1038,2019-08-16T12:54:00Z,45,
20190816_125408_101e_3B_Analytic,220.9798227,PlanetScope-101e,2019-08-16T12:54:08Z,12,
20190816_125409_101e_3B_Analytic,221.0855521,PlanetScope-101e,2019-08-16T12:54:09Z,0,
20190820_143718_1044_3B_AnalyticMS,213.8378372,PlanetScope-1044,2019-08-20T14:37:18Z,0,
20190820_143720_1044_3B_AnalyticMS,214.2189239,PlanetScope-1044,2019-08-20T14:37:20Z,0,
20190820_143721_1044_3B_AnalyticMS,214.6858616,PlanetScope-1044,2019-08-20T14:37:21Z,0,
20190820_160413_39_1068_3B_AnalyticMS,487.3373755,PlanetScope-1068,2019-08-20T16:04:13Z,0,
20190820_160415_47_1068_3B_AnalyticMS,486.4784985,PlanetScope-1068,2019-08-20T16:04:15Z,0,
20190822_125416_0f15_3B_Analytic,220.2230096,PlanetScope-0f15,2019-08-22T12:54:16Z,53,
20190825_123928_104a_3B_Analytic,180.6414847,PlanetScope-104a,2019-08-25T12:39:28Z,70,
20190825_124805_0e2f_3B_Analytic,211.6584661,PlanetScope-0e2f,2019-08-25T12:48:05Z,69,
20190827_123639_0f46_3B_AnalyticMS,175.8965565,PlanetScope-0f46,2019-08-27T12:36:39Z,2,
20190831_123751_0f49_3B_AnalyticMS,177.5119683,PlanetScope-0f49,2019-08-31T12:37:51Z,0,
20190831_123752_0f49_3B_AnalyticMS,177.5242358,PlanetScope-0f49,2019-08-31T12:37:52Z,0,
20190831_123752_0f49_3B_Analytic,177.530363,PlanetScope-0f49,2019-08-31T12:37:52Z,0,
20190831_124425_1032_3B_AnalyticMS,216.6168834,PlanetScope-1032,2019-08-31T12:44:25Z,0,
20190831_124425_1032_3B_Analytic,216.6182491,PlanetScope-1032,2019-08-31T12:44:25Z,0,
20190831_124426_1032_3B_AnalyticMS,216.9709354,PlanetScope-1032,2019-08-31T12:44:26Z,0,
20190831_124426_1032_3B_Analytic,216.9708826,PlanetScope-1032,2019-08-31T12:44:26Z,0,
20190831_124923_1_0f21_3B_AnalyticMS,178.929926,PlanetScope-0f21,2019-08-31T12:49:23Z,0,
20190831_124923_0f21_3B_AnalyticMS,178.9377465,PlanetScope-0f21,2019-08-31T12:49:23Z,0,
20190831_124923_0f21_3B_Analytic,178.9472764,PlanetScope-0f21,2019-08-31T12:49:23Z,0,
20190831_124924_0f21_3B_AnalyticMS,179.0231212,PlanetScope-0f21,2019-08-31T12:49:24Z,0,
20190831_124924_0f21_3B_Analytic,179.0368664,PlanetScope-0f21,2019-08-31T12:49:24Z,0,
20190831_124925_0f21_3B_AnalyticMS,178.7660697,PlanetScope-0f21,2019-08-31T12:49:25Z,0,
20190831_125443_100c_3B_AnalyticMS,212.8440725,PlanetScope-100c,2019-08-31T12:54:43Z,0,
20190831_125444_100c_3B_AnalyticMS,212.8685272,PlanetScope-100c,2019-08-31T12:54:44Z,0,
20190831_125445_100c_3B_AnalyticMS,212.8885174,PlanetScope-100c,2019-08-31T12:54:45Z,0,
20190831_125445_100c_3B_Analytic,212.8990575,PlanetScope-100c,2019-08-31T12:54:45Z,0,
20190831_125446_100c_3B_AnalyticMS,212.856591,PlanetScope-100c,2019-08-31T12:54:46Z,0,
20190831_125446_100c_3B_Analytic,212.8621635,PlanetScope-100c,2019-08-31T12:54:46Z,0,
20190831_125447_100c_3B_AnalyticMS,212.8946776,PlanetScope-100c,2019-08-31T12:54:47Z,0,
20190831_125813_0f35_3B_AnalyticMS,213.1823881,PlanetScope-0f35,2019-08-31T12:58:13Z,0,
20190831_125958_52_1057_3B_AnalyticMS,460.1696174,PlanetScope-1057,2019-08-31T12:59:58Z,0,
20190831_130000_59_1057_3B_AnalyticMS,461.1283856,PlanetScope-1057,2019-08-31T13:00:00Z,0,
20190831_143428_1003_3B_AnalyticMS,207.6800154,PlanetScope-1003,2019-08-31T14:34:28Z,0,
20190831_143429_1003_3B_AnalyticMS,208.0664261,PlanetScope-1003,2019-08-31T14:34:29Z,0,
20190831_143430_1003_3B_AnalyticMS,208.2692617,PlanetScope-1003,2019-08-31T14:34:30Z,0,
20190831_143431_1003_3B_AnalyticMS,208.4465743,PlanetScope-1003,2019-08-31T14:34:31Z,0,
20190903_124329_103d_3B_Analytic,212.9665597,PlanetScope-103d,2019-09-03T12:43:29Z,0,
20190903_124513_0f28_3B_Analytic,212.8423311,PlanetScope-0f28,2019-09-03T12:45:13Z,0,
20190903_124514_0f28_3B_Analytic,212.7941843,PlanetScope-0f28,2019-09-03T12:45:14Z,0,
20190903_124817_0f3c_3B_Analytic,178.6131136,PlanetScope-0f3c,2019-09-03T12:48:17Z,55,
20190903_124818_0f3c_3B_Analytic,178.5683398,PlanetScope-0f3c,2019-09-03T12:48:18Z,64,
20190903_125205_0f44_3B_Analytic,177.979521,PlanetScope-0f44,2019-09-03T12:52:05Z,38,
20190903_125206_0f44_3B_Analytic,177.9875763,PlanetScope-0f44,2019-09-03T12:52:06Z,28,
20190909_123716_0f46_3B_Analytic,181.12287,PlanetScope-0f46,2019-09-09T12:37:16Z,0,
20190909_125125_1049_3B_Analytic,179.134967,PlanetScope-1049,2019-09-09T12:51:25Z,0,
20190909_125126_1049_3B_Analytic,179.1130717,PlanetScope-1049,2019-09-09T12:51:26Z,0,
20190911_123700_0f32_3B_AnalyticMS,182.8012493,PlanetScope-0f32,2019-09-11T12:37:00Z,0,
20190911_123702_0f32_3B_AnalyticMS,182.8997244,PlanetScope-0f32,2019-09-11T12:37:02Z,0,
20190911_124752_1054_3B_AnalyticMS,183.1444912,PlanetScope-1054,2019-09-11T12:47:52Z,0,
20190911_124753_1054_3B_AnalyticMS,183.101469,PlanetScope-1054,2019-09-11T12:47:53Z,0,
20190911_124754_1054_3B_AnalyticMS,183.1018652,PlanetScope-1054,2019-09-11T12:47:54Z,0,
20190911_124755_1054_3B_AnalyticMS,183.0124436,PlanetScope-1054,2019-09-11T12:47:55Z,0,
20190911_124756_1054_3B_AnalyticMS,183.0249519,PlanetScope-1054,2019-09-11T12:47:56Z,0,
20190911_125758_1105_3B_AnalyticMS,221.2540418,PlanetScope-1105,2019-09-11T12:57:58Z,0,
20190911_125759_1105_3B_AnalyticMS,221.2162344,PlanetScope-1105,2019-09-11T12:57:59Z,0,
20190911_130124_69_1058_3B_AnalyticMS,470.1737699,PlanetScope-1058,2019-09-11T13:01:24Z,0,
20190911_130843_67_1057_3B_AnalyticMS,467.2010183,PlanetScope-1057,2019-09-11T13:08:43Z,0,
20190911_130845_72_1057_3B_AnalyticMS,467.1377096,PlanetScope-1057,2019-09-11T13:08:45Z,0,
20190911_130847_77_1057_3B_AnalyticMS,467.5531544,PlanetScope-1057,2019-09-11T13:08:47Z,0,
20190911_130849_82_1057_3B_AnalyticMS,467.7033532,PlanetScope-1057,2019-09-11T13:08:49Z,0,
20190911_142749_62_106e_3B_AnalyticMS,452.2539568,PlanetScope-106e,2019-09-11T14:27:49Z,0,
20190911_142751_72_106e_3B_AnalyticMS,452.0792408,PlanetScope-106e,2019-09-11T14:27:51Z,0,
20190911_142753_82_106e_3B_AnalyticMS,452.0563003,PlanetScope-106e,2019-09-11T14:27:53Z,3,
20190911_143732_1035_3B_AnalyticMS,207.2694578,PlanetScope-1035,2019-09-11T14:37:32Z,2,
20190911_143733_1035_3B_AnalyticMS,207.2857651,PlanetScope-1035,2019-09-11T14:37:33Z,1,
20190911_143734_1035_3B_AnalyticMS,208.1205361,PlanetScope-1035,2019-09-11T14:37:34Z,16,
20190912_124124_1035_3B_Analytic,210.7118727,PlanetScope-1035,2019-09-12T12:41:24Z,0,
20190912_124314_1014_3B_Analytic,215.2217732,PlanetScope-1014,2019-09-12T12:43:14Z,0,
20190912_124315_1014_3B_Analytic,215.1001844,PlanetScope-1014,2019-09-12T12:43:15Z,0,
20190912_125357_1010_3B_Analytic,208.9373871,PlanetScope-1010,2019-09-12T12:53:57Z,30,
20190912_125358_1010_3B_Analytic,208.9144701,PlanetScope-1010,2019-09-12T12:53:58Z,13,
20190912_125605_1029_3B_Analytic,213.8443462,PlanetScope-1029,2019-09-12T12:56:05Z,4,
20190915_125334_103b_3B_Analytic,213.0844311,PlanetScope-103b,2019-09-15T12:53:34Z,54,
20190918_124404_101e_3B_Analytic,214.0556229,PlanetScope-101e,2019-09-18T12:44:04Z,0,
20190918_124405_101e_3B_Analytic,213.7838054,PlanetScope-101e,2019-09-18T12:44:05Z,1,
20190918_125722_1040_3B_Analytic,215.2034264,PlanetScope-1040,2019-09-18T12:57:22Z,0,
20190918_125723_1040_3B_Analytic,215.2283052,PlanetScope-1040,2019-09-18T12:57:23Z,0,
20190922_143836_103d_3B_AnalyticMS,210.4756207,PlanetScope-103d,2019-09-22T14:38:36Z,0,
20190922_143838_103d_3B_AnalyticMS,210.6684685,PlanetScope-103d,2019-09-22T14:38:38Z,5,
20190922_143839_103d_3B_AnalyticMS,211.1158347,PlanetScope-103d,2019-09-22T14:38:39Z,0,
20190922_143840_103d_3B_AnalyticMS,211.4365826,PlanetScope-103d,2019-09-22T14:38:40Z,0,
20190924_124718_1054_3B_Analytic,187.099873,PlanetScope-1054,2019-09-24T12:47:18Z,68,
20190924_125621_0f3f_3B_Analytic,210.9728145,PlanetScope-0f3f,2019-09-24T12:56:21Z,50,
20190927_124252_1006_3B_Analytic,210.3459109,PlanetScope-1006,2019-09-27T12:42:52Z,29,
20190927_125510_101b_3B_Analytic,211.8736303,PlanetScope-101b,2019-09-27T12:55:10Z,46,
20190927_125725_103c_3B_Analytic,215.6758693,PlanetScope-103c,2019-09-27T12:57:25Z,66,
20190930_124301_1049_3B_Analytic,186.9222061,PlanetScope-1049,2019-09-30T12:43:01Z,0,
20190930_124302_1049_3B_Analytic,186.7436281,PlanetScope-1049,2019-09-30T12:43:02Z,0,
20191001_123159_1053_3B_AnalyticMS,189.5514872,PlanetScope-1053,2019-10-01T12:31:59Z,6,
20191002_123223_0f3c_3B_AnalyticMS,185.2942838,PlanetScope-0f3c,2019-10-02T12:32:23Z,0,
20191003_123246_1_1048_3B_AnalyticMS,187.3036721,PlanetScope-1048,2019-10-03T12:32:46Z,0,
20191003_123246_1048_3B_AnalyticMS,187.4580601,PlanetScope-1048,2019-10-03T12:32:46Z,0,
20191003_123247_1048_3B_AnalyticMS,187.2562327,PlanetScope-1048,2019-10-03T12:32:47Z,0,
20191003_123248_1048_3B_AnalyticMS,187.2666675,PlanetScope-1048,2019-10-03T12:32:48Z,0,
20191003_123543_104b_3B_AnalyticMS,188.3405845,PlanetScope-104b,2019-10-03T12:35:43Z,0,
20191003_123543_104b_3B_Analytic,188.3530606,PlanetScope-104b,2019-10-03T12:35:43Z,0,
20191003_123544_104b_3B_AnalyticMS,188.3691757,PlanetScope-104b,2019-10-03T12:35:44Z,0,
20191003_124133_1009_3B_AnalyticMS,219.2936234,PlanetScope-1009,2019-10-03T12:41:33Z,0,
20191003_124134_1009_3B_AnalyticMS,219.1333419,PlanetScope-1009,2019-10-03T12:41:34Z,0,
20191003_124134_1009_3B_Analytic,219.1359097,PlanetScope-1009,2019-10-03T12:41:34Z,0,
20191003_124135_1009_3B_AnalyticMS,219.3755204,PlanetScope-1009,2019-10-03T12:41:35Z,0,
20191003_124229_0f2a_3B_AnalyticMS,190.0648032,PlanetScope-0f2a,2019-10-03T12:42:29Z,2,
20191003_124230_0f2a_3B_AnalyticMS,190.0354041,PlanetScope-0f2a,2019-10-03T12:42:30Z,1,
20191003_124231_0f2a_3B_AnalyticMS,189.8905193,PlanetScope-0f2a,2019-10-03T12:42:31Z,2,
20191003_124305_100c_3B_AnalyticMS,214.9707622,PlanetScope-100c,2019-10-03T12:43:05Z,0,
20191003_124306_100c_3B_AnalyticMS,215.2551448,PlanetScope-100c,2019-10-03T12:43:06Z,0,
20191003_124624_1050_3B_AnalyticMS,188.6944171,PlanetScope-1050,2019-10-03T12:46:24Z,0,
20191003_124625_1_1050_3B_AnalyticMS,188.7699562,PlanetScope-1050,2019-10-03T12:46:25Z,1,
20191003_124625_1_1050_3B_Analytic,188.7723417,PlanetScope-1050,2019-10-03T12:46:25Z,1,
20191003_124625_1050_3B_AnalyticMS,188.727003,PlanetScope-1050,2019-10-03T12:46:25Z,2,
20191003_124625_1050_3B_Analytic,188.732282,PlanetScope-1050,2019-10-03T12:46:25Z,2,
20191003_124626_1050_3B_AnalyticMS,188.6476748,PlanetScope-1050,2019-10-03T12:46:26Z,1,
20191003_124646_0f35_3B_AnalyticMS,217.3901888,PlanetScope-0f35,2019-10-03T12:46:46Z,0,
20191003_124647_0f35_3B_AnalyticMS,217.588382,PlanetScope-0f35,2019-10-03T12:46:47Z,0,
20191003_125400_1001_3B_AnalyticMS,211.6569101,PlanetScope-1001,2019-10-03T12:54:00Z,1,
20191003_125401_1001_3B_AnalyticMS,211.6541385,PlanetScope-1001,2019-10-03T12:54:01Z,0,
20191003_125401_1001_3B_Analytic,211.6683657,PlanetScope-1001,2019-10-03T12:54:01Z,0,
20191003_125402_1001_3B_AnalyticMS,211.7616504,PlanetScope-1001,2019-10-03T12:54:02Z,1,
20191003_125402_1001_3B_Analytic,211.7819452,PlanetScope-1001,2019-10-03T12:54:02Z,1,
20191003_125403_1001_3B_AnalyticMS,211.8290377,PlanetScope-1001,2019-10-03T12:54:03Z,4,
20191003_160119_23_1065_3B_AnalyticMS,424.9807477,PlanetScope-1065,2019-10-03T16:01:19Z,0,
20191003_160121_30_1065_3B_AnalyticMS,423.1006273,PlanetScope-1065,2019-10-03T16:01:21Z,0,
20191005_123156_0f3d_3B_AnalyticMS,187.8265255,PlanetScope-0f3d,2019-10-05T12:31:56Z,0,
20191005_123157_0f3d_3B_AnalyticMS,187.8334216,PlanetScope-0f3d,2019-10-05T12:31:57Z,0,
20191005_124107_1013_3B_AnalyticMS,215.1107481,PlanetScope-1013,2019-10-05T12:41:07Z,0,
20191005_124201_1004_3B_AnalyticMS,217.2763997,PlanetScope-1004,2019-10-05T12:42:01Z,0,
20191005_124202_1004_3B_AnalyticMS,217.2881302,PlanetScope-1004,2019-10-05T12:42:02Z,0,
20191006_125542_1008_3B_Analytic,216.6597774,PlanetScope-1008,2019-10-06T12:55:42Z,38,
20191006_125543_1008_3B_Analytic,216.6274742,PlanetScope-1008,2019-10-06T12:55:43Z,69,
20191012_123039_1043_3B_Analytic,184.4323868,PlanetScope-1043,2019-10-12T12:30:39Z,0,
20191012_124447_1018_3B_Analytic,213.9210546,PlanetScope-1018,2019-10-12T12:44:47Z,0,
20191012_124452_0f3c_3B_Analytic,188.0920674,PlanetScope-0f3c,2019-10-12T12:44:52Z,0,
20191012_124453_0f3c_3B_Analytic,188.0205587,PlanetScope-0f3c,2019-10-12T12:44:53Z,3,
20191012_124718_100a_3B_Analytic,216.4581815,PlanetScope-100a,2019-10-12T12:47:18Z,0,
20191012_124719_100a_3B_Analytic,216.8259812,PlanetScope-100a,2019-10-12T12:47:19Z,2,
20191013_141354_23_1067_3B_AnalyticMS,441.2869264,PlanetScope-1067,2019-10-13T14:13:54Z,0,
20191014_123026_1053_3B_AnalyticMS,189.8517911,PlanetScope-1053,2019-10-14T12:30:26Z,0,
20191014_123027_1053_3B_AnalyticMS,189.8981952,PlanetScope-1053,2019-10-14T12:30:27Z,0,
20191014_124219_0f17_3B_AnalyticMS,224.4206572,PlanetScope-0f17,2019-10-14T12:42:19Z,0,
20191014_124220_0f17_3B_AnalyticMS,224.4387046,PlanetScope-0f17,2019-10-14T12:42:20Z,0,
20191014_124221_0f17_3B_AnalyticMS,224.0353732,PlanetScope-0f17,2019-10-14T12:42:21Z,0,
20191014_124250_0f1a_3B_AnalyticMS,190.5636693,PlanetScope-0f1a,2019-10-14T12:42:50Z,0,
20191014_124251_0f1a_3B_AnalyticMS,190.4418913,PlanetScope-0f1a,2019-10-14T12:42:51Z,0,
